Club,Elo,From,To
Brighton,1631.54003906,2018-07-27,2018-08-02
Brighton,1632.46728516,2018-08-03,2018-08-05
Brighton,1632.46728516,2018-08-06,2018-08-09
Brighton,1632.8684082,2018-08-10,2018-08-11
Brighton,1623.58996582,2018-08-12,2018-08-12
Brighton,1623.58996582,2018-08-13,2018-08-16
Brighton,1626.33166504,2018-08-17,2018-08-19
Brighton,1639.53967285,2018-08-20,2018-08-20
Brighton,1639.53967285,2018-08-21,2018-08-22
Brighton,1639.53967285,2018-08-23,2018-08-23
Brighton,1635.78442383,2018-08-24,2018-08-25
Brighton,1634.26330566,2018-08-26,2018-08-27
Brighton,1634.26330566,2018-08-28,2018-08-28
Brighton,1634.26330566,2018-08-29,2018-08-30
Brighton,1631.77893066,2018-08-31,2018-08-31
Brighton,1631.77893066,2018-09-01,2018-09-01
Brighton,1629.83312988,2018-09-02,2018-09-14
Brighton,1629.83312988,2018-09-15,2018-09-15
Brighton,1629.83312988,2018-09-16,2018-09-16
Brighton,1629.83312988,2018-09-17,2018-09-17
Brighton,1632.21411133,2018-09-18,2018-09-18
Brighton,1630.37512207,2018-09-19,2018-09-19
Brighton,1628.4498291,2018-09-20,2018-09-20
Brighton,1630.77624512,2018-09-21,2018-09-22
Brighton,1627.31054688,2018-09-23,2018-09-23
Brighton,1627.31054688,2018-09-24,2018-09-24
Brighton,1627.31054688,2018-09-25,2018-09-25
Brighton,1627.31054688,2018-09-26,2018-09-26
Brighton,1627.31054688,2018-09-27,2018-09-27
Brighton,1627.31054688,2018-09-28,2018-09-29
Brighton,1625.68017578,2018-09-30,2018-09-30
Brighton,1625.68017578,2018-10-01,2018-10-02
Brighton,1625.61096191,2018-10-03,2018-10-03
Brighton,1619.45373535,2018-10-04,2018-10-04
Brighton,1621.3034668,2018-10-05,2018-10-05
Brighton,1628.98706055,2018-10-06,2018-10-07
Brighton,1628.98706055,2018-10-08,2018-10-20
Brighton,1638.66113281,2018-10-21,2018-10-23
Brighton,1639.23962402,2018-10-24,2018-10-24
Brighton,1639.30541992,2018-10-25,2018-10-25
Brighton,1641.92553711,2018-10-26,2018-10-27
Brighton,1648.11474609,2018-10-28,2018-10-29
Brighton,1648.11474609,2018-10-30,2018-11-03
Brighton,1640.46057129,2018-11-04,2018-11-04
Brighton,1640.46057129,2018-11-05,2018-11-06
Brighton,1635.49487305,2018-11-07,2018-11-07
Brighton,1641.48730469,2018-11-08,2018-11-08
Brighton,1640.2989502,2018-11-09,2018-11-10
Brighton,1631.3996582,2018-11-11,2018-11-11
Brighton,1631.3996582,2018-11-12,2018-11-23
Brighton,1631.3996582,2018-11-24,2018-11-24
Brighton,1631.28637695,2018-11-25,2018-11-26
Brighton,1631.28637695,2018-11-27,2018-11-27
Brighton,1630.52661133,2018-11-28,2018-11-28
Brighton,1629.63000488,2018-11-29,2018-11-29
Brighton,1632.20361328,2018-11-30,2018-11-30
Brighton,1632.20361328,2018-12-01,2018-12-01
Brighton,1640.18603516,2018-12-02,2018-12-02
