Club,Elo,From,To
Newcastle,1635.64538574,2018-11-04,2018-11-06
Newcastle,1630.6796875,2018-11-07,2018-11-07
Newcastle,1636.67211914,2018-11-08,2018-11-08
Newcastle,1635.48388672,2018-11-09,2018-11-09
Newcastle,1635.48388672,2018-11-10,2018-11-10
Newcastle,1643.52062988,2018-11-11,2018-11-11
Newcastle,1643.52062988,2018-11-12,2018-11-24
Newcastle,1643.52062988,2018-11-25,2018-11-26
Newcastle,1653.10791016,2018-11-27,2018-11-27
Newcastle,1652.34814453,2018-11-28,2018-11-28
Newcastle,1651.45153809,2018-11-29,2018-11-29
Newcastle,1654.02514648,2018-11-30,2018-12-01
Newcastle,1638.07409668,2018-12-02,2018-12-02
Newcastle,1638.07409668,2018-12-03,2018-12-05
Newcastle,1641.78466797,2018-12-06,2018-12-09
Newcastle,1631.13635254,2018-12-10,2018-12-10
Newcastle,1631.13635254,2018-12-11,2018-12-11
Newcastle,1634.28210449,2018-12-12,2018-12-12
Newcastle,1632.26342773,2018-12-13,2018-12-13
Newcastle,1630.05444336,2018-12-14,2018-12-15
Newcastle,1637.73303223,2018-12-16,2018-12-16
Newcastle,1637.73303223,2018-12-17,2018-12-22
Newcastle,1634.15710449,2018-12-23,2018-12-23
Newcastle,1634.15710449,2018-12-24,2018-12-26
Newcastle,1631.2980957,2018-12-27,2018-12-27
Newcastle,1631.2980957,2018-12-28,2018-12-29
Newcastle,1633.6262207,2018-12-30,2019-01-02
Newcastle,1627.75183105,2019-01-03,2019-01-12
Newcastle,1625.36303711,2019-01-13,2019-01-19
Newcastle,1634.77697754,2019-01-20,2019-01-20
Newcastle,1634.77697754,2019-01-21,2019-01-27
Newcastle,1634.77697754,2019-01-28,2019-01-29
Newcastle,1649.35449219,2019-01-30,2019-01-30
Newcastle,1649.35449219,2019-01-31,2019-02-02
Newcastle,1647.3939209,2019-02-03,2019-02-03
Newcastle,1647.3939209,2019-02-04,2019-02-11
Newcastle,1649.74353027,2019-02-12,2019-02-12
Newcastle,1645.77331543,2019-02-13,2019-02-13
Newcastle,1649.6282959,2019-02-14,2019-02-14
Newcastle,1648.6105957,2019-02-15,2019-02-19
Newcastle,1647.9786377,2019-02-20,2019-02-20
Newcastle,1648.63232422,2019-02-21,2019-02-21
Newcastle,1651.62109375,2019-02-22,2019-02-22
Newcastle,1651.62109375,2019-02-23,2019-02-23
Newcastle,1656.79284668,2019-02-24,2019-02-26
Newcastle,1666.51000977,2019-02-27,2019-03-02
Newcastle,1657.87390137,2019-03-03,2019-03-05
Newcastle,1659.33654785,2019-03-06,2019-03-06
Newcastle,1666.19128418,2019-03-07,2019-03-07
Newcastle,1664.4050293,2019-03-08,2019-03-09
Newcastle,1671.5378418,2019-03-10,2019-03-11
Newcastle,1671.5378418,2019-03-12,2019-03-12
Newcastle,1672.04431152,2019-03-13,2019-03-13
Newcastle,1677.43505859,2019-03-14,2019-03-14
Newcastle,1683.61279297,2019-03-15,2019-03-16
Newcastle,1685.69055176,2019-03-17,2019-03-30
Newcastle,1685.69055176,2019-03-31,2019-04-01
Newcastle,1682.22216797,2019-04-02,2019-04-02
Newcastle,1682.22216797,2019-04-03,2019-04-04
Newcastle,1682.22216797,2019-04-05,2019-04-06
Newcastle,1672.7286377,2019-04-07,2019-04-09
Newcastle,1674.2010498,2019-04-10,2019-04-10
Newcastle,1672.69909668,2019-04-11,2019-04-11
Newcastle,1676.57141113,2019-04-12,2019-04-12
Newcastle,1687.69836426,2019-04-13,2019-04-13
Newcastle,1687.69836426,2019-04-14,2019-04-16
Newcastle,1685.88220215,2019-04-17,2019-04-17
Newcastle,1687.25634766,2019-04-18,2019-04-18
Newcastle,1689.43481445,2019-04-19,2019-04-20
Newcastle,1698.68579102,2019-04-21,2019-04-22
Newcastle,1698.68579102,2019-04-23,2019-04-23
Newcastle,1698.68579102,2019-04-24,2019-04-24
Newcastle,1698.68579102,2019-04-25,2019-04-27
Newcastle,1698.07189941,2019-04-28,2019-04-28
Newcastle,1698.07189941,2019-04-29,2019-04-30
Newcastle,1694.67053223,2019-05-01,2019-05-01
Newcastle,1690.71777344,2019-05-02,2019-05-02
Newcastle,1693.99401855,2019-05-03,2019-05-03
Newcastle,1693.99401855,2019-05-04,2019-05-04
Newcastle,1691.0769043,2019-05-05,2019-05-05
Newcastle,1691.0769043,2019-05-06,2019-05-07
Newcastle,1698.91040039,2019-05-08,2019-05-08
Newcastle,1704.00073242,2019-05-09,2019-05-09
Newcastle,1704.90222168,2019-05-10,2019-05-11
Newcastle,1704.90222168,2019-05-12,2019-05-12
Newcastle,1719.57849121,2019-05-13,2019-05-18
Newcastle,1719.57849121,2019-05-19,2019-07-25
Newcastle,1719.58984375,2019-07-26,2019-08-01
Newcastle,1719.5970459,2019-08-02,2019-08-07
Newcastle,1719.5970459,2019-08-08,2019-08-08
Newcastle,1719.76818848,2019-08-09,2019-08-11
Newcastle,1714.03479004,2019-08-12,2019-08-15
Newcastle,1714.13769531,2019-08-16,2019-08-17
Newcastle,1702.16137695,2019-08-18,2019-08-18
Newcastle,1702.16137695,2019-08-19,2019-08-21
Newcastle,1702.16137695,2019-08-22,2019-08-22
Newcastle,1705.12963867,2019-08-23,2019-08-25
Newcastle,1719.3449707,2019-08-26,2019-08-28
Newcastle,1719.3449707,2019-08-29,2019-08-29
Newcastle,1720.53259277,2019-08-30,2019-08-31
Newcastle,1717.11645508,2019-09-01,2019-09-01
Newcastle,1717.11645508,2019-09-02,2019-09-14
Newcastle,1715.51403809,2019-09-15,2019-09-15
Newcastle,1715.51403809,2019-09-16,2019-09-17
Newcastle,1706.0255127,2019-09-18,2019-09-18
Newcastle,1707.265625,2019-09-19,2019-09-19
Newcastle,1707.50024414,2019-09-20,2019-09-20
Newcastle,1707.50024414,2019-09-21,2019-09-21
Newcastle,1703.54602051,2019-09-22,2019-09-22
Newcastle,1703.54602051,2019-09-23,2019-09-23
Newcastle,1703.54602051,2019-09-24,2019-09-28
Newcastle,1703.54602051,2019-09-29,2019-09-29
Newcastle,1691.68029785,2019-09-30,2019-10-01
Newcastle,1686.05273438,2019-10-02,2019-10-02
Newcastle,1688.36755371,2019-10-03,2019-10-03
Newcastle,1690.15319824,2019-10-04,2019-10-05
Newcastle,1690.15319824,2019-10-06,2019-10-06
Newcastle,1700.28808594,2019-10-07,2019-10-18
