Club,Elo,From,To
Arsenal,1871.67614746,2017-11-23,2017-11-23
Arsenal,1848.10131836,2017-11-24,2017-11-26
Arsenal,1853.65710449,2017-11-27,2017-11-29
Arsenal,1856.59204102,2017-11-30,2017-12-02
Arsenal,1844.72900391,2017-12-03,2017-12-05
Arsenal,1844.75878906,2017-12-06,2017-12-06
Arsenal,1844.0168457,2017-12-07,2017-12-07
Arsenal,1849.77124023,2017-12-08,2017-12-10
Arsenal,1846.86071777,2017-12-11,2017-12-13
Arsenal,1842.8762207,2017-12-14,2017-12-16
Arsenal,1844.9597168,2017-12-17,2017-12-22
Arsenal,1844.1973877,2017-12-23,2017-12-28
Arsenal,1848.84460449,2017-12-29,2017-12-31
Arsenal,1844.32824707,2018-01-01,2018-01-03
Arsenal,1844.88220215,2018-01-04,2018-01-06
Arsenal,1844.88220215,2018-01-07,2018-01-14
Arsenal,1833.29675293,2018-01-15,2018-01-20
Arsenal,1838.69604492,2018-01-21,2018-01-24
Arsenal,1838.69604492,2018-01-25,2018-01-30
Arsenal,1821.59777832,2018-01-31,2018-02-03
Arsenal,1829.2800293,2018-02-04,2018-02-10
Arsenal,1824.82324219,2018-02-11,2018-02-13
Arsenal,1827.7121582,2018-02-14,2018-02-14
Arsenal,1831.75341797,2018-02-15,2018-02-15
Arsenal,1834.06933594,2018-02-16,2018-02-20
Arsenal,1833.85864258,2018-02-21,2018-02-21
Arsenal,1833.77185059,2018-02-22,2018-02-22
Arsenal,1833.16357422,2018-02-23,2018-03-01
Arsenal,1823.88623047,2018-03-02,2018-03-03
Arsenal,1823.88623047,2018-03-04,2018-03-04
Arsenal,1812.43115234,2018-03-05,2018-03-06
Arsenal,1812.02453613,2018-03-07,2018-03-07
Arsenal,1806.82641602,2018-03-08,2018-03-08
Arsenal,1820.23156738,2018-03-09,2018-03-11
Arsenal,1825.44714355,2018-03-12,2018-03-13
Arsenal,1819.72155762,2018-03-14,2018-03-14
Arsenal,1817.71716309,2018-03-15,2018-03-15
Arsenal,1822.27612305,2018-03-16,2018-04-01
Arsenal,1826.72790527,2018-04-02,2018-04-05
Arsenal,1841.53088379,2018-04-06,2018-04-08
Arsenal,1844.13378906,2018-04-09,2018-04-10
Arsenal,1844.13378906,2018-04-11,2018-04-12
Arsenal,1845.35791016,2018-04-13,2018-04-14
Arsenal,1845.35791016,2018-04-15,2018-04-15
Arsenal,1834.20800781,2018-04-16,2018-04-22
Arsenal,1839.04492188,2018-04-23,2018-04-24
Arsenal,1842.08703613,2018-04-25,2018-04-26
Arsenal,1839.27282715,2018-04-27,2018-04-29
Arsenal,1834.04248047,2018-04-30,2018-05-02
Arsenal,1833.13232422,2018-05-03,2018-05-03
Arsenal,1826.70788574,2018-05-04,2018-05-06
Arsenal,1835.66223145,2018-05-07,2018-05-09
Arsenal,1821.48046875,2018-05-10,2018-05-13
Arsenal,1825.17700195,2018-05-14,2018-05-26
Arsenal,1822.65515137,2018-05-27,2018-07-26
Arsenal,1822.67285156,2018-07-27,2018-08-02
Arsenal,1823.60009766,2018-08-03,2018-08-09
Arsenal,1824.0012207,2018-08-10,2018-08-12
Arsenal,1816.09594727,2018-08-13,2018-08-16
Arsenal,1818.83764648,2018-08-17,2018-08-18
Arsenal,1813.13830566,2018-08-19,2018-08-23
Arsenal,1809.38305664,2018-08-24,2018-08-25
Arsenal,1813.80041504,2018-08-26,2018-08-30
Arsenal,1811.31616211,2018-08-31,2018-09-02
Arsenal,1815.11352539,2018-09-03,2018-09-15
Arsenal,1820.63256836,2018-09-16,2018-09-18
Arsenal,1818.79370117,2018-09-19,2018-09-19
Arsenal,1816.86828613,2018-09-20,2018-09-20
Arsenal,1820.64978027,2018-09-21,2018-09-23
Arsenal,1825.24963379,2018-09-24,2018-09-29
Arsenal,1829.39685059,2018-09-30,2018-10-02
Arsenal,1829.32763672,2018-10-03,2018-10-03
Arsenal,1823.17041016,2018-10-04,2018-10-04
Arsenal,1830.14172363,2018-10-05,2018-10-06
Arsenal,1830.14172363,2018-10-07,2018-10-07
Arsenal,1838.27355957,2018-10-08,2018-10-22
Arsenal,1842.90490723,2018-10-23,2018-10-23
Arsenal,1843.48339844,2018-10-24,2018-10-24
Arsenal,1843.54931641,2018-10-25,2018-10-25
Arsenal,1853.06958008,2018-10-26,2018-10-28
Arsenal,1849.14147949,2018-10-29,2018-11-03
Arsenal,1850.01306152,2018-11-04,2018-11-06
Arsenal,1845.04736328,2018-11-07,2018-11-07
Arsenal,1851.03979492,2018-11-08,2018-11-08
Arsenal,1843.78161621,2018-11-09,2018-11-10
Arsenal,1843.78161621,2018-11-11,2018-11-11
Arsenal,1836.88513184,2018-11-12,2018-11-24
Arsenal,1836.88513184,2018-11-25,2018-11-25
Arsenal,1842.4552002,2018-11-26,2018-11-27
Arsenal,1841.6953125,2018-11-28,2018-11-28
Arsenal,1840.79870605,2018-11-29,2018-11-29
Arsenal,1847.61828613,2018-11-30,2018-12-02
Arsenal,1858.98242188,2018-12-03,2018-12-05
Arsenal,1860.55737305,2018-12-06,2018-12-08
Arsenal,1861.97790527,2018-12-09,2018-12-11
Arsenal,1865.12365723,2018-12-12,2018-12-12
Arsenal,1863.10498047,2018-12-13,2018-12-13
Arsenal,1861.60473633,2018-12-14,2018-12-16
Arsenal,1848.92272949,2018-12-17,2018-12-18
Arsenal,1848.92272949,2018-12-19,2018-12-21
Arsenal,1848.92272949,2018-12-22,2018-12-22
Arsenal,1851.98046875,2018-12-23,2018-12-26
Arsenal,1847.49023438,2018-12-27,2018-12-29
Arsenal,1839.2722168,2018-12-30,2019-01-01
Arsenal,1842.42272949,2019-01-02,2019-01-12
Arsenal,1831.83288574,2019-01-13,2019-01-19
Arsenal,1842.01342773,2019-01-20,2019-01-29
Arsenal,1843.64038086,2019-01-30,2019-01-30
Arsenal,1843.64038086,2019-01-31,2019-02-03
Arsenal,1838.42553711,2019-02-04,2019-02-09
Arsenal,1840.88830566,2019-02-10,2019-02-12
Arsenal,1836.91821289,2019-02-13,2019-02-13
Arsenal,1840.77319336,2019-02-14,2019-02-14
Arsenal,1834.26745605,2019-02-15,2019-02-18
Arsenal,1834.26745605,2019-02-19,2019-02-19
Arsenal,1833.63562012,2019-02-20,2019-02-20
Arsenal,1834.28930664,2019-02-21,2019-02-21
Arsenal,1844.55407715,2019-02-22,2019-02-24
Arsenal,1848.08496094,2019-02-25,2019-02-27
Arsenal,1853.62036133,2019-02-28,2019-03-02
Arsenal,1856.5904541,2019-03-03,2019-03-05
Arsenal,1858.05322266,2019-03-06,2019-03-06
Arsenal,1864.90783691,2019-03-07,2019-03-07
Arsenal,1851.28515625,2019-03-08,2019-03-10
Arsenal,1861.89526367,2019-03-11,2019-03-12
Arsenal,1862.4017334,2019-03-13,2019-03-13
Arsenal,1867.7923584,2019-03-14,2019-03-14
Arsenal,1888.32275391,2019-03-15,2019-03-16
Arsenal,1888.32275391,2019-03-17,2019-03-30
Arsenal,1888.32275391,2019-03-31,2019-04-01
Arsenal,1891.7911377,2019-04-02,2019-04-03
Arsenal,1891.7911377,2019-04-04,2019-04-07
Arsenal,1881.38305664,2019-04-08,2019-04-09
Arsenal,1882.85534668,2019-04-10,2019-04-10
Arsenal,1881.35351562,2019-04-11,2019-04-11
