Club,Elo,From,To
Cardiff,1577.41699219,2019-02-13,2019-02-13
Cardiff,1581.27197266,2019-02-14,2019-02-14
Cardiff,1580.25427246,2019-02-15,2019-02-19
Cardiff,1579.62243652,2019-02-20,2019-02-20
Cardiff,1580.27612305,2019-02-21,2019-02-21
Cardiff,1583.26477051,2019-02-22,2019-02-22
Cardiff,1568.64978027,2019-02-23,2019-02-26
Cardiff,1556.60925293,2019-02-27,2019-03-02
Cardiff,1550.77929688,2019-03-03,2019-03-05
Cardiff,1552.24194336,2019-03-06,2019-03-06
Cardiff,1559.09667969,2019-03-07,2019-03-07
Cardiff,1557.3104248,2019-03-08,2019-03-09
Cardiff,1571.36071777,2019-03-10,2019-03-12
Cardiff,1571.8671875,2019-03-13,2019-03-13
Cardiff,1577.25793457,2019-03-14,2019-03-14
Cardiff,1583.43566895,2019-03-15,2019-03-31
Cardiff,1579.96350098,2019-04-01,2019-04-03
Cardiff,1579.06066895,2019-04-04,2019-04-09
Cardiff,1580.53308105,2019-04-10,2019-04-10
Cardiff,1579.03112793,2019-04-11,2019-04-11
Cardiff,1582.90344238,2019-04-12,2019-04-13
Cardiff,1576.8939209,2019-04-14,2019-04-16
Cardiff,1590.78308105,2019-04-17,2019-04-17
Cardiff,1592.15722656,2019-04-18,2019-04-18
Cardiff,1594.33569336,2019-04-19,2019-04-21
Cardiff,1592.17224121,2019-04-22,2019-04-27
Cardiff,1585.94848633,2019-04-28,2019-04-30
Cardiff,1582.54699707,2019-05-01,2019-05-01
Cardiff,1578.59436035,2019-05-02,2019-05-02
Cardiff,1581.8704834,2019-05-03,2019-05-04
Cardiff,1575.46142578,2019-05-05,2019-05-07
Cardiff,1583.29492188,2019-05-08,2019-05-08
Cardiff,1588.38525391,2019-05-09,2019-05-09
Cardiff,1589.28686523,2019-05-10,2019-05-12
Cardiff,1611.09838867,2019-05-13,2019-05-14
Cardiff,1611.09838867,2019-05-15,2019-05-18
Cardiff,1611.09838867,2019-05-19,2019-05-26
Cardiff,1611.09838867,2019-05-27,2019-05-27
Cardiff,1611.09838867,2019-05-28,2019-07-01
Cardiff,1611.09838867,2019-07-02,2019-07-25
Cardiff,1611.10974121,2019-07-26,2019-08-01
Cardiff,1611.11694336,2019-08-02,2019-08-03
Cardiff,1600.703125,2019-08-04,2019-08-06
Cardiff,1600.703125,2019-08-07,2019-08-07
Cardiff,1600.703125,2019-08-08,2019-08-08
Cardiff,1600.87426758,2019-08-09,2019-08-10
Cardiff,1603.66760254,2019-08-11,2019-08-15
Cardiff,1603.77038574,2019-08-16,2019-08-16
Cardiff,1603.77038574,2019-08-17,2019-08-17
Cardiff,1603.77038574,2019-08-18,2019-08-18
Cardiff,1585.36914062,2019-08-19,2019-08-21
Cardiff,1590.09973145,2019-08-22,2019-08-22
Cardiff,1593.06799316,2019-08-23,2019-08-24
Cardiff,1591.71630859,2019-08-25,2019-08-29
Cardiff,1592.90393066,2019-08-30,2019-08-30
