Club,Elo,From,To
Southampton,1681.7956543,2017-12-08,2017-12-10
Southampton,1684.70617676,2017-12-11,2017-12-11
Southampton,1684.70617676,2017-12-12,2017-12-12
Southampton,1684.70617676,2017-12-13,2017-12-13
Southampton,1670.41101074,2017-12-14,2017-12-16
Southampton,1668.39318848,2017-12-17,2017-12-17
Southampton,1668.39318848,2017-12-18,2017-12-23
Southampton,1663.84436035,2017-12-24,2017-12-26
Southampton,1660.38647461,2017-12-27,2017-12-30
Southampton,1667.45214844,2017-12-31,2018-01-02
Southampton,1657.52697754,2018-01-03,2018-01-04
Southampton,1657.52697754,2018-01-05,2018-01-06
Southampton,1657.52697754,2018-01-07,2018-01-07
Southampton,1657.52697754,2018-01-08,2018-01-13
Southampton,1658.17736816,2018-01-14,2018-01-14
Southampton,1658.17736816,2018-01-15,2018-01-21
Southampton,1663.53259277,2018-01-22,2018-01-28
Southampton,1663.53259277,2018-01-29,2018-01-31
Southampton,1660.29882812,2018-02-01,2018-02-03
Southampton,1669.03967285,2018-02-04,2018-02-10
Southampton,1669.03967285,2018-02-11,2018-02-11
Southampton,1663.35717773,2018-02-12,2018-02-12
Southampton,1663.35717773,2018-02-13,2018-02-13
Southampton,1666.24597168,2018-02-14,2018-02-14
Southampton,1670.28735352,2018-02-15,2018-02-15
Southampton,1670.85290527,2018-02-16,2018-02-16
Southampton,1670.85290527,2018-02-17,2018-02-20
Southampton,1670.64233398,2018-02-21,2018-02-21
Southampton,1670.55541992,2018-02-22,2018-02-22
Southampton,1670.40734863,2018-02-23,2018-02-24
Southampton,1672.53320312,2018-02-25,2018-02-26
Southampton,1672.53320312,2018-02-27,2018-02-27
Southampton,1672.53320312,2018-02-28,2018-03-03
Southampton,1669.93933105,2018-03-04,2018-03-04
Southampton,1669.93933105,2018-03-05,2018-03-06
Southampton,1669.53259277,2018-03-07,2018-03-07
Southampton,1664.33447266,2018-03-08,2018-03-08
Southampton,1667.58947754,2018-03-09,2018-03-10
Southampton,1654.94799805,2018-03-11,2018-03-12
Southampton,1654.94799805,2018-03-13,2018-03-13
Southampton,1649.22253418,2018-03-14,2018-03-14
Southampton,1647.21813965,2018-03-15,2018-03-15
Southampton,1648.3215332,2018-03-16,2018-03-17
Southampton,1648.3215332,2018-03-18,2018-03-31
Southampton,1636.37744141,2018-04-01,2018-04-02
Southampton,1636.37744141,2018-04-03,2018-04-03
Southampton,1636.37744141,2018-04-04,2018-04-05
Southampton,1639.96789551,2018-04-06,2018-04-07
Southampton,1639.96789551,2018-04-08,2018-04-08
Southampton,1637.36499023,2018-04-09,2018-04-10
Southampton,1637.36499023,2018-04-11,2018-04-12
Southampton,1637.66101074,2018-04-13,2018-04-13
Southampton,1637.66101074,2018-04-14,2018-04-14
Southampton,1633.18798828,2018-04-15,2018-04-19
Southampton,1637.21826172,2018-04-20,2018-04-20
Southampton,1637.21826172,2018-04-21,2018-04-22
Southampton,1637.21826172,2018-04-23,2018-04-23
Southampton,1637.21826172,2018-04-24,2018-04-24
Southampton,1640.26049805,2018-04-25,2018-04-25
Southampton,1640.26049805,2018-04-26,2018-04-26
Southampton,1639.57910156,2018-04-27,2018-04-28
Southampton,1646.72216797,2018-04-29,2018-04-29
Southampton,1646.72216797,2018-04-30,2018-05-02
Southampton,1645.81201172,2018-05-03,2018-05-03
Southampton,1644.25830078,2018-05-04,2018-05-04
Southampton,1644.25830078,2018-05-05,2018-05-05
Southampton,1647.80505371,2018-05-06,2018-05-08
Southampton,1657.31555176,2018-05-09,2018-05-12
Southampton,1657.31555176,2018-05-13,2018-05-13
Southampton,1654.67687988,2018-05-14,2018-05-19
Southampton,1654.67687988,2018-05-20,2018-05-26
Southampton,1652.15490723,2018-05-27,2018-07-24
Southampton,1652.15490723,2018-07-25,2018-07-26
Southampton,1652.17260742,2018-07-27,2018-07-29
Southampton,1652.17260742,2018-07-30,2018-08-01
Southampton,1652.17260742,2018-08-02,2018-08-02
Southampton,1653.09985352,2018-08-03,2018-08-09
Southampton,1653.50097656,2018-08-10,2018-08-11
Southampton,1653.50097656,2018-08-12,2018-08-12
Southampton,1652.74523926,2018-08-13,2018-08-16
Southampton,1655.48693848,2018-08-17,2018-08-18
Southampton,1650.09790039,2018-08-19,2018-08-19
Southampton,1650.09790039,2018-08-20,2018-08-23
Southampton,1646.34265137,2018-08-24,2018-08-25
Southampton,1637.97229004,2018-08-26,2018-08-26
Southampton,1637.97229004,2018-08-27,2018-08-30
Southampton,1635.48791504,2018-08-31,2018-08-31
Southampton,1635.48791504,2018-09-01,2018-09-01
Southampton,1651.36914062,2018-09-02,2018-09-14
Southampton,1651.36914062,2018-09-15,2018-09-15
Southampton,1651.36914062,2018-09-16,2018-09-16
Southampton,1651.36914062,2018-09-17,2018-09-17
Southampton,1648.98815918,2018-09-18,2018-09-18
Southampton,1647.14929199,2018-09-19,2018-09-19
Southampton,1645.22399902,2018-09-20,2018-09-20
Southampton,1647.55041504,2018-09-21,2018-09-22
Southampton,1644.99084473,2018-09-23,2018-09-28
Southampton,1644.99084473,2018-09-29,2018-09-29
Southampton,1634.98706055,2018-09-30,2018-09-30
Southampton,1634.98706055,2018-10-01,2018-10-01
Southampton,1634.98706055,2018-10-02,2018-10-02
Southampton,1634.91784668,2018-10-03,2018-10-03
Southampton,1628.76062012,2018-10-04,2018-10-04
Southampton,1630.61047363,2018-10-05,2018-10-05
Southampton,1630.61047363,2018-10-06,2018-10-06
Southampton,1630.61047363,2018-10-07,2018-10-07
Southampton,1623.3034668,2018-10-08,2018-10-20
Southampton,1626.85009766,2018-10-21,2018-10-21
Southampton,1626.85009766,2018-10-22,2018-10-23
Southampton,1627.42858887,2018-10-24,2018-10-24
Southampton,1627.49450684,2018-10-25,2018-10-25
Southampton,1630.11450195,2018-10-26,2018-10-27
Southampton,1628.28039551,2018-10-28,2018-10-28
Southampton,1628.28039551,2018-10-29,2018-11-02
Southampton,1628.28039551,2018-11-03,2018-11-03
Southampton,1628.28039551,2018-11-04,2018-11-04
Southampton,1625.98608398,2018-11-05,2018-11-06
Southampton,1621.02038574,2018-11-07,2018-11-07
Southampton,1627.01281738,2018-11-08,2018-11-08
Southampton,1625.82458496,2018-11-09,2018-11-10
Southampton,1624.75866699,2018-11-11,2018-11-23
Southampton,1624.75866699,2018-11-24,2018-11-24
Southampton,1617.04199219,2018-11-25,2018-11-25
Southampton,1617.04199219,2018-11-26,2018-11-27
Southampton,1616.28222656,2018-11-28,2018-11-28
Southampton,1615.38562012,2018-11-29,2018-11-29
Southampton,1617.95922852,2018-11-30,2018-11-30
Southampton,1617.95922852,2018-12-01,2018-12-01
Southampton,1622.7578125,2018-12-02,2018-12-02
Southampton,1622.7578125,2018-12-03,2018-12-05
Southampton,1620.35241699,2018-12-06,2018-12-08
Southampton,1612.21374512,2018-12-09,2018-12-09
Southampton,1612.21374512,2018-12-10,2018-12-11
Southampton,1615.35949707,2018-12-12,2018-12-12
Southampton,1613.34082031,2018-12-13,2018-12-13
Southampton,1611.13171387,2018-12-14,2018-12-16
Southampton,1623.81384277,2018-12-17,2018-12-17
Southampton,1623.81384277,2018-12-18,2018-12-22
Southampton,1634.70263672,2018-12-23,2018-12-23
Southampton,1634.70263672,2018-12-24,2018-12-26
Southampton,1634.70263672,2018-12-27,2018-12-27
Southampton,1626.61889648,2018-12-28,2018-12-30
Southampton,1623.5090332,2018-12-31,2019-01-02
Southampton,1630.36828613,2019-01-03,2019-01-12
Southampton,1641.73193359,2019-01-13,2019-01-19
Southampton,1649.88464355,2019-01-20,2019-01-26
Southampton,1649.88464355,2019-01-27,2019-01-29
Southampton,1649.88464355,2019-01-30,2019-01-30
Southampton,1648.53186035,2019-01-31,2019-02-02
Southampton,1649.90429688,2019-02-03,2019-02-03
Southampton,1649.90429688,2019-02-04,2019-02-09
Southampton,1638.13134766,2019-02-10,2019-02-12
Southampton,1634.16113281,2019-02-13,2019-02-13
Southampton,1638.01611328,2019-02-14,2019-02-14
Southampton,1636.99841309,2019-02-15,2019-02-17
Southampton,1636.99841309,2019-02-18,2019-02-19
Southampton,1636.36657715,2019-02-20,2019-02-20
Southampton,1637.0201416,2019-02-21,2019-02-21
Southampton,1640.00891113,2019-02-22,2019-02-22
Southampton,1640.00891113,2019-02-23,2019-02-24
Southampton,1636.47802734,2019-02-25,2019-02-27
Southampton,1643.35534668,2019-02-28,2019-03-02
Southampton,1641.1784668,2019-03-03,2019-03-03
Southampton,1641.1784668,2019-03-04,2019-03-05
Southampton,1642.64111328,2019-03-06,2019-03-06
Southampton,1649.49584961,2019-03-07,2019-03-07
Southampton,1647.70959473,2019-03-08,2019-03-09
Southampton,1660.44091797,2019-03-10,2019-03-12
Southampton,1660.9473877,2019-03-13,2019-03-13
Southampton,1666.33813477,2019-03-14,2019-03-14
Southampton,1672.51586914,2019-03-15,2019-03-15
Southampton,1672.51586914,2019-03-16,2019-03-30
Southampton,1681.65917969,2019-03-31,2019-04-02
Southampton,1681.65917969,2019-04-03,2019-04-04
Southampton,1681.65917969,2019-04-05,2019-04-05
Southampton,1677.6529541,2019-04-06,2019-04-06
Southampton,1677.6529541,2019-04-07,2019-04-09
Southampton,1679.12524414,2019-04-10,2019-04-10
Southampton,1677.62341309,2019-04-11,2019-04-11
Southampton,1681.49572754,2019-04-12,2019-04-12
Southampton,1681.49572754,2019-04-13,2019-04-13
Southampton,1691.08300781,2019-04-14,2019-04-14
Southampton,1691.08300781,2019-04-15,2019-04-15
