Club,Elo,From,To
Leeds,1563.66662598,2019-04-07,2019-04-09
Leeds,1578.20874023,2019-04-10,2019-04-10
Leeds,1576.70678711,2019-04-11,2019-04-11
Leeds,1580.57910156,2019-04-12,2019-04-13
Leeds,1585.52026367,2019-04-14,2019-04-16
Leeds,1583.70410156,2019-04-17,2019-04-17
Leeds,1585.07824707,2019-04-18,2019-04-18
Leeds,1587.25671387,2019-04-19,2019-04-19
Leeds,1573.36242676,2019-04-20,2019-04-22
Leeds,1562.42980957,2019-04-23,2019-04-28
Leeds,1562.01037598,2019-04-29,2019-04-30
Leeds,1558.60888672,2019-05-01,2019-05-01
Leeds,1554.65625,2019-05-02,2019-05-02
Leeds,1557.93237305,2019-05-03,2019-05-05
Leeds,1546.52111816,2019-05-06,2019-05-07
Leeds,1554.35461426,2019-05-08,2019-05-08
Leeds,1559.44494629,2019-05-09,2019-05-09
Leeds,1560.34643555,2019-05-10,2019-05-11
Leeds,1569.04467773,2019-05-12,2019-05-15
Leeds,1549.63464355,2019-05-16,2019-07-25
Leeds,1549.64599609,2019-07-26,2019-08-01
Leeds,1549.65319824,2019-08-02,2019-08-04
Leeds,1562.84912109,2019-08-05,2019-08-08
Leeds,1563.02026367,2019-08-09,2019-08-10
Leeds,1559.48046875,2019-08-11,2019-08-15
Leeds,1559.58337402,2019-08-16,2019-08-17
Leeds,1569.52905273,2019-08-18,2019-08-21
Leeds,1575.13745117,2019-08-22,2019-08-22
Leeds,1578.10571289,2019-08-23,2019-08-24
Leeds,1591.50036621,2019-08-25,2019-08-29
Leeds,1592.68786621,2019-08-30,2019-08-31
Leeds,1582.97924805,2019-09-01,2019-09-15
Leeds,1590.36413574,2019-09-16,2019-09-17
Leeds,1580.87561035,2019-09-18,2019-09-18
Leeds,1582.11572266,2019-09-19,2019-09-19
Leeds,1582.3503418,2019-09-20,2019-09-21
Leeds,1579.68359375,2019-09-22,2019-09-28
Leeds,1569.54138184,2019-09-29,2019-10-01
Leeds,1571.91552734,2019-10-02,2019-10-02
Leeds,1574.23022461,2019-10-03,2019-10-03
Leeds,1576.01599121,2019-10-04,2019-10-05
Leeds,1566.07580566,2019-10-06,2019-10-19
Leeds,1570.86657715,2019-10-20,2019-10-22
Leeds,1575.05322266,2019-10-23,2019-10-23
Leeds,1579.1060791,2019-10-24,2019-10-24
Leeds,1581.04919434,2019-10-25,2019-10-26
Leeds,1582.26293945,2019-10-27,2019-11-02
Leeds,1587.76818848,2019-11-03,2019-11-05
Leeds,1587.07507324,2019-11-06,2019-11-06
Leeds,1586.66040039,2019-11-07,2019-11-07
Leeds,1587.58813477,2019-11-08,2019-11-09
Leeds,1591.45739746,2019-11-10,2019-11-23
Leeds,1596.6541748,2019-11-24,2019-11-24
Leeds,1596.6541748,2019-11-25,2019-11-26
Leeds,1602.01647949,2019-11-27,2019-11-27
Leeds,1599.32177734,2019-11-28,2019-11-28
Leeds,1590.24487305,2019-11-29,2019-11-30
Leeds,1598.86694336,2019-12-01,2019-12-01
Leeds,1598.86694336,2019-12-02,2019-12-07
Leeds,1608.0703125,2019-12-08,2019-12-08
Leeds,1608.0703125,2019-12-09,2019-12-10
Leeds,1616.44873047,2019-12-11,2019-12-11
Leeds,1616.19494629,2019-12-12,2019-12-12
Leeds,1618.31506348,2019-12-13,2019-12-14
Leeds,1615.42773438,2019-12-15,2019-12-15
