Club,Elo,From,To
Everton,1668.70898438,2019-02-21,2019-02-21
Everton,1671.69763184,2019-02-22,2019-02-23
Everton,1671.69763184,2019-02-24,2019-02-24
Everton,1671.69763184,2019-02-25,2019-02-25
Everton,1671.69763184,2019-02-26,2019-02-26
Everton,1683.73815918,2019-02-27,2019-02-27
Everton,1683.73815918,2019-02-28,2019-03-01
Everton,1683.73815918,2019-03-02,2019-03-02
Everton,1683.73815918,2019-03-03,2019-03-03
Everton,1688.96459961,2019-03-04,2019-03-04
Everton,1688.96459961,2019-03-05,2019-03-05
Everton,1690.42736816,2019-03-06,2019-03-06
Everton,1697.28198242,2019-03-07,2019-03-07
Everton,1695.49584961,2019-03-08,2019-03-09
Everton,1688.36303711,2019-03-10,2019-03-12
Everton,1688.86950684,2019-03-13,2019-03-13
Everton,1694.26013184,2019-03-14,2019-03-14
Everton,1700.43798828,2019-03-15,2019-03-17
Everton,1715.33312988,2019-03-18,2019-03-30
Everton,1728.38818359,2019-03-31,2019-04-06
Everton,1728.38818359,2019-04-07,2019-04-07
Everton,1738.79638672,2019-04-08,2019-04-09
Everton,1740.26867676,2019-04-10,2019-04-10
Everton,1738.7668457,2019-04-11,2019-04-11
Everton,1742.63916016,2019-04-12,2019-04-13
Everton,1727.35009766,2019-04-14,2019-04-16
Everton,1725.53393555,2019-04-17,2019-04-17
Everton,1726.90808105,2019-04-18,2019-04-18
Everton,1729.08654785,2019-04-19,2019-04-21
Everton,1750.15441895,2019-04-22,2019-04-27
Everton,1751.47338867,2019-04-28,2019-04-30
Everton,1748.07189941,2019-05-01,2019-05-01
Everton,1744.1192627,2019-05-02,2019-05-02
Everton,1747.39538574,2019-05-03,2019-05-03
Everton,1754.41833496,2019-05-04,2019-05-07
Everton,1762.25170898,2019-05-08,2019-05-08
Everton,1767.34204102,2019-05-09,2019-05-09
Everton,1768.24365234,2019-05-10,2019-05-12
Everton,1773.65405273,2019-05-13,2019-07-25
Everton,1773.66552734,2019-07-26,2019-08-01
Everton,1773.67272949,2019-08-02,2019-08-07
Everton,1773.67272949,2019-08-08,2019-08-08
Everton,1773.84375,2019-08-09,2019-08-10
Everton,1774.89929199,2019-08-11,2019-08-13
Everton,1774.89929199,2019-08-14,2019-08-15
Everton,1775.0020752,2019-08-16,2019-08-17
Everton,1779.07458496,2019-08-18,2019-08-20
Everton,1779.07458496,2019-08-21,2019-08-22
Everton,1782.04272461,2019-08-23,2019-08-23
Everton,1766.97619629,2019-08-24,2019-08-24
Everton,1766.97619629,2019-08-25,2019-08-29
Everton,1768.16381836,2019-08-30,2019-08-30
Everton,1768.16381836,2019-08-31,2019-09-01
Everton,1774.09289551,2019-09-02,2019-09-15
Everton,1762.10217285,2019-09-16,2019-09-17
Everton,1752.61364746,2019-09-18,2019-09-18
Everton,1753.85375977,2019-09-19,2019-09-19
Everton,1754.08837891,2019-09-20,2019-09-21
Everton,1736.07287598,2019-09-22,2019-09-25
Everton,1736.07287598,2019-09-26,2019-09-28
Everton,1732.17004395,2019-09-29,2019-10-01
Everton,1726.54248047,2019-10-02,2019-10-02
Everton,1728.8572998,2019-10-03,2019-10-03
Everton,1730.64294434,2019-10-04,2019-10-05
Everton,1723.21374512,2019-10-06,2019-10-06
Everton,1723.21374512,2019-10-07,2019-10-19
Everton,1732.92199707,2019-10-20,2019-10-20
Everton,1732.92199707,2019-10-21,2019-10-22
Everton,1736.06237793,2019-10-23,2019-10-23
Everton,1740.11523438,2019-10-24,2019-10-24
Everton,1742.05834961,2019-10-25,2019-10-26
Everton,1733.109375,2019-10-27,2019-10-30
Everton,1733.109375,2019-10-31,2019-11-02
Everton,1733.109375,2019-11-03,2019-11-03
Everton,1734.52844238,2019-11-04,2019-11-05
Everton,1733.83520508,2019-11-06,2019-11-06
Everton,1733.4206543,2019-11-07,2019-11-07
Everton,1734.3482666,2019-11-08,2019-11-09
Everton,1741.8182373,2019-11-10,2019-11-10
Everton,1741.8182373,2019-11-11,2019-11-23
Everton,1723.68054199,2019-11-24,2019-11-24
Everton,1723.68054199,2019-11-25,2019-11-26
Everton,1722.62817383,2019-11-27,2019-11-27
Everton,1719.93347168,2019-11-28,2019-11-28
Everton,1710.85656738,2019-11-29,2019-11-30
Everton,1710.85656738,2019-12-01,2019-12-01
Everton,1706.88671875,2019-12-02,2019-12-04
Everton,1704.92724609,2019-12-05,2019-12-05
Everton,1704.92724609,2019-12-06,2019-12-06
Everton,1704.92724609,2019-12-07,2019-12-07
Everton,1720.16589355,2019-12-08,2019-12-08
Everton,1720.16589355,2019-12-09,2019-12-10
Everton,1722.35766602,2019-12-11,2019-12-11
