Club,Elo,From,To
Brentford,1586.51623535,2020-03-11,2020-03-11
Brentford,1579.50769043,2020-03-12,2020-03-12
Brentford,1583.8380127,2020-03-13,2020-06-20
Brentford,1596.29040527,2020-06-21,2020-06-26
Brentford,1603.33862305,2020-06-27,2020-06-27
Brentford,1603.33862305,2020-06-28,2020-06-30
Brentford,1614.06188965,2020-07-01,2020-07-04
Brentford,1621.33569336,2020-07-05,2020-07-05
Brentford,1621.33569336,2020-07-06,2020-07-07
Brentford,1624.04870605,2020-07-08,2020-07-08
Brentford,1624.04870605,2020-07-09,2020-07-11
Brentford,1633.81201172,2020-07-12,2020-07-12
Brentford,1633.81201172,2020-07-13,2020-07-13
Brentford,1633.81201172,2020-07-14,2020-07-15
Brentford,1637.54162598,2020-07-16,2020-07-18
Brentford,1626.57312012,2020-07-19,2020-07-21
Brentford,1626.57312012,2020-07-22,2020-07-22
Brentford,1612.76757812,2020-07-23,2020-07-26
Brentford,1605.50805664,2020-07-27,2020-07-29
Brentford,1620.73547363,2020-07-30,2020-08-04
Brentford,1611.9967041,2020-08-05,2020-08-05
Brentford,1611.00683594,2020-08-06,2020-08-06
Brentford,1613.38439941,2020-08-07,2020-08-07
Brentford,1614.61938477,2020-08-08,2020-08-08
Brentford,1614.25549316,2020-08-09,2020-08-10
Brentford,1614.921875,2020-08-11,2020-08-11
Brentford,1612.60974121,2020-08-12,2020-08-12
Brentford,1612.60974121,2020-08-13,2020-08-13
Brentford,1612.60974121,2020-08-14,2020-08-14
Brentford,1612.60974121,2020-08-15,2020-08-15
Brentford,1605.89245605,2020-08-16,2020-08-16
Brentford,1602.96252441,2020-08-17,2020-08-17
Brentford,1602.96252441,2020-08-18,2020-08-18
Brentford,1602.96252441,2020-08-19,2020-08-19
Brentford,1602.96252441,2020-08-20,2020-08-22
Brentford,1602.96252441,2020-08-23,2020-08-23
Brentford,1602.96252441,2020-08-24,2020-08-26
Brentford,1602.96252441,2020-08-27,2020-08-27
Brentford,1602.96252441,2020-08-28,2020-08-29
Brentford,1602.96252441,2020-08-30,2020-08-30
Brentford,1602.96252441,2020-08-31,2020-09-12
Brentford,1591.13037109,2020-09-13,2020-09-17
Brentford,1591.50061035,2020-09-18,2020-09-19
Brentford,1597.72265625,2020-09-20,2020-09-24
Brentford,1598.05847168,2020-09-25,2020-09-26
Brentford,1596.49499512,2020-09-27,2020-09-27
Brentford,1596.49499512,2020-09-28,2020-09-30
Brentford,1596.49499512,2020-10-01,2020-10-01
Brentford,1597.30432129,2020-10-02,2020-10-04
Brentford,1580.2434082,2020-10-05,2020-10-17
Brentford,1583.99438477,2020-10-18,2020-10-20
Brentford,1587.68347168,2020-10-21,2020-10-21
Brentford,1595.76477051,2020-10-22,2020-10-22
Brentford,1599.9675293,2020-10-23,2020-10-24
Brentford,1590.35559082,2020-10-25,2020-10-27
Brentford,1590.69787598,2020-10-28,2020-10-28
Brentford,1597.99975586,2020-10-29,2020-10-29
Brentford,1595.13623047,2020-10-30,2020-10-31
Brentford,1603.92675781,2020-11-01,2020-11-03
Brentford,1606.70178223,2020-11-04,2020-11-04
Brentford,1603.57385254,2020-11-05,2020-11-05
Brentford,1607.42712402,2020-11-06,2020-11-06
Brentford,1607.42712402,2020-11-07,2020-11-07
Brentford,1604.2911377,2020-11-08,2020-11-08
Brentford,1604.2911377,2020-11-09,2020-11-21
Brentford,1598.72033691,2020-11-22,2020-11-24
Brentford,1606.57348633,2020-11-25,2020-11-25
Brentford,1601.37133789,2020-11-26,2020-11-26
Brentford,1602.82080078,2020-11-27,2020-11-27
Brentford,1606.97192383,2020-11-28,2020-12-01
Brentford,1611.82836914,2020-12-02,2020-12-02
Brentford,1613.32739258,2020-12-03,2020-12-03
Brentford,1608.83666992,2020-12-04,2020-12-05
Brentford,1605.90136719,2020-12-06,2020-12-08
Brentford,1601.33935547,2020-12-09,2020-12-09
Brentford,1595.23779297,2020-12-10,2020-12-10
Brentford,1597.05249023,2020-12-11,2020-12-12
Brentford,1604.27160645,2020-12-13,2020-12-14
Brentford,1604.27160645,2020-12-15,2020-12-15
Brentford,1606.15332031,2020-12-16,2020-12-19
Brentford,1612.73327637,2020-12-20,2020-12-20
Brentford,1612.73327637,2020-12-21,2020-12-26
Brentford,1620.23168945,2020-12-27,2020-12-29
Brentford,1620.23168945,2020-12-30,2020-12-30
Brentford,1627.89978027,2020-12-31,2021-01-02
Brentford,1627.89978027,2021-01-03,2021-01-13
Brentford,1627.89978027,2021-01-14,2021-01-16
Brentford,1627.89978027,2021-01-17,2021-01-17
Brentford,1627.89978027,2021-01-18,2021-01-20
Brentford,1631.35266113,2021-01-21,2021-01-22
Brentford,1631.35266113,2021-01-23,2021-01-23
Brentford,1631.35266113,2021-01-24,2021-01-24
Brentford,1631.35266113,2021-01-25,2021-01-26
Brentford,1631.35266113,2021-01-27,2021-01-27
Brentford,1631.02331543,2021-01-28,2021-01-29
Brentford,1631.02331543,2021-01-30,2021-01-30
Brentford,1635.47216797,2021-01-31,2021-01-31
Brentford,1635.47216797,2021-02-01,2021-02-02
Brentford,1635.47216797,2021-02-03,2021-02-03
Brentford,1639.24450684,2021-02-04,2021-02-06
Brentford,1648.04003906,2021-02-07,2021-02-07
Brentford,1648.04003906,2021-02-08,2021-02-10
Brentford,1656.0637207,2021-02-11,2021-02-13
Brentford,1656.0637207,2021-02-14,2021-02-14
Brentford,1637.47631836,2021-02-15,2021-02-16
Brentford,1641.12866211,2021-02-17,2021-02-17
Brentford,1629.5723877,2021-02-18,2021-02-18
Brentford,1633.8671875,2021-02-19,2021-02-20
Brentford,1615.35217285,2021-02-21,2021-02-23
Brentford,1618.07495117,2021-02-24,2021-02-24
Brentford,1625.57421875,2021-02-25,2021-02-25
Brentford,1620.07849121,2021-02-26,2021-02-27
Brentford,1624.82531738,2021-02-28,2021-03-03
Brentford,1617.48742676,2021-03-04,2021-03-06
Brentford,1617.48742676,2021-03-07,2021-03-07
Brentford,1617.48742676,2021-03-08,2021-03-09
Brentford,1617.48742676,2021-03-10,2021-03-10
Brentford,1619.87536621,2021-03-11,2021-03-11
Brentford,1623.26574707,2021-03-12,2021-03-12
Brentford,1628.89538574,2021-03-13,2021-03-13
Brentford,1628.89538574,2021-03-14,2021-03-14
Brentford,1628.89538574,2021-03-15,2021-03-16
Brentford,1625.6027832,2021-03-17,2021-03-17
Brentford,1629.57678223,2021-03-18,2021-03-18
Brentford,1623.85400391,2021-03-19,2021-03-20
Brentford,1619.39794922,2021-03-21,2021-03-21
Brentford,1619.39794922,2021-03-22,2021-04-03
Brentford,1615.74035645,2021-04-04,2021-04-04
Brentford,1615.74035645,2021-04-05,2021-04-06
Brentford,1606.87207031,2021-04-07,2021-04-07
Brentford,1610.12768555,2021-04-08,2021-04-08
Brentford,1610.42810059,2021-04-09,2021-04-09
Brentford,1610.42810059,2021-04-10,2021-04-10
Brentford,1622.14770508,2021-04-11,2021-04-11
Brentford,1622.14770508,2021-04-12,2021-04-12
Brentford,1622.14770508,2021-04-13,2021-04-13
Brentford,1621.23278809,2021-04-14,2021-04-14
Brentford,1621.07922363,2021-04-15,2021-04-15
Brentford,1626.64526367,2021-04-16,2021-04-17
Brentford,1623.01477051,2021-04-18,2021-04-18
Brentford,1623.01477051,2021-04-19,2021-04-20
Brentford,1620.24914551,2021-04-21,2021-04-21
Brentford,1620.24914551,2021-04-22,2021-04-24
