Club,Elo,From,To
Crystal Palace,1633.07165527,2017-05-12,2017-05-13
Crystal Palace,1633.07165527,2017-05-14,2017-05-14
Crystal Palace,1643.24316406,2017-05-15,2017-05-18
Crystal Palace,1643.24316406,2017-05-19,2017-05-20
Crystal Palace,1643.24316406,2017-05-21,2017-05-21
Crystal Palace,1639.78186035,2017-05-22,2017-05-24
Crystal Palace,1642.52697754,2017-05-25,2017-05-28
Crystal Palace,1642.52697754,2017-05-29,2017-06-24
Crystal Palace,1642.52697754,2017-06-25,2017-07-20
Crystal Palace,1642.52697754,2017-07-21,2017-07-26
Crystal Palace,1642.52697754,2017-07-27,2017-07-27
Crystal Palace,1642.5402832,2017-07-28,2017-07-30
Crystal Palace,1642.5402832,2017-07-31,2017-08-03
Crystal Palace,1642.86242676,2017-08-04,2017-08-05
Crystal Palace,1642.86242676,2017-08-06,2017-08-06
Crystal Palace,1642.86242676,2017-08-07,2017-08-07
Crystal Palace,1642.86242676,2017-08-08,2017-08-12
Crystal Palace,1618.87329102,2017-08-13,2017-08-13
Crystal Palace,1618.87329102,2017-08-14,2017-08-15
Crystal Palace,1621.48901367,2017-08-16,2017-08-16
Crystal Palace,1621.48901367,2017-08-17,2017-08-17
Crystal Palace,1622.65844727,2017-08-18,2017-08-19
Crystal Palace,1620.56945801,2017-08-20,2017-08-20
Crystal Palace,1620.56945801,2017-08-21,2017-08-23
Crystal Palace,1622.12817383,2017-08-24,2017-08-24
Crystal Palace,1622.42285156,2017-08-25,2017-08-26
Crystal Palace,1609.44763184,2017-08-27,2017-08-28
Crystal Palace,1609.44763184,2017-08-29,2017-09-03
Crystal Palace,1609.44763184,2017-09-04,2017-09-09
Crystal Palace,1609.44763184,2017-09-10,2017-09-10
Crystal Palace,1604.06018066,2017-09-11,2017-09-12
Crystal Palace,1605.4329834,2017-09-13,2017-09-13
Crystal Palace,1609.16491699,2017-09-14,2017-09-14
Crystal Palace,1606.328125,2017-09-15,2017-09-15
Crystal Palace,1606.328125,2017-09-16,2017-09-16
Crystal Palace,1598.23327637,2017-09-17,2017-09-17
Crystal Palace,1598.23327637,2017-09-18,2017-09-23
Crystal Palace,1595.36425781,2017-09-24,2017-09-26
Crystal Palace,1597.92346191,2017-09-27,2017-09-27
Crystal Palace,1605.71789551,2017-09-28,2017-09-28
Crystal Palace,1604.11450195,2017-09-29,2017-09-30
Crystal Palace,1601.38085938,2017-10-01,2017-10-13
Crystal Palace,1601.38085938,2017-10-14,2017-10-14
Crystal Palace,1615.65930176,2017-10-15,2017-10-17
Crystal Palace,1620.9810791,2017-10-18,2017-10-18
Crystal Palace,1621.40039062,2017-10-19,2017-10-19
Crystal Palace,1618.96032715,2017-10-20,2017-10-20
Crystal Palace,1618.96032715,2017-10-21,2017-10-21
Crystal Palace,1613.51123047,2017-10-22,2017-10-23
Crystal Palace,1613.51123047,2017-10-24,2017-10-25
Crystal Palace,1613.51123047,2017-10-26,2017-10-27
Crystal Palace,1613.51123047,2017-10-28,2017-10-28
Crystal Palace,1612.85449219,2017-10-29,2017-10-29
Crystal Palace,1612.85449219,2017-10-30,2017-10-31
Crystal Palace,1610.0814209,2017-11-01,2017-11-01
Crystal Palace,1618.27319336,2017-11-02,2017-11-02
Crystal Palace,1612.94018555,2017-11-03,2017-11-03
Crystal Palace,1612.94018555,2017-11-04,2017-11-04
Crystal Palace,1612.94018555,2017-11-05,2017-11-05
Crystal Palace,1611.6887207,2017-11-06,2017-11-18
Crystal Palace,1612.46020508,2017-11-19,2017-11-19
Crystal Palace,1612.46020508,2017-11-20,2017-11-21
Crystal Palace,1614.78222656,2017-11-22,2017-11-22
Crystal Palace,1611.97473145,2017-11-23,2017-11-23
Crystal Palace,1601.42431641,2017-11-24,2017-11-25
Crystal Palace,1609.66638184,2017-11-26,2017-11-26
Crystal Palace,1609.66638184,2017-11-27,2017-11-28
Crystal Palace,1611.83325195,2017-11-29,2017-11-29
Crystal Palace,1611.83325195,2017-11-30,2017-12-02
Crystal Palace,1614.10620117,2017-12-03,2017-12-03
Crystal Palace,1614.10620117,2017-12-04,2017-12-05
Crystal Palace,1614.13586426,2017-12-06,2017-12-06
Crystal Palace,1613.3939209,2017-12-07,2017-12-07
Crystal Palace,1617.27087402,2017-12-08,2017-12-09
Crystal Palace,1616.50500488,2017-12-10,2017-12-12
Crystal Palace,1624.04956055,2017-12-13,2017-12-16
Crystal Palace,1645.91503906,2017-12-17,2017-12-18
Crystal Palace,1645.91503906,2017-12-19,2017-12-23
Crystal Palace,1646.66369629,2017-12-24,2017-12-26
Crystal Palace,1646.66369629,2017-12-27,2017-12-28
Crystal Palace,1642.01647949,2017-12-29,2017-12-31
Crystal Palace,1648.82971191,2018-01-01,2018-01-02
Crystal Palace,1658.75488281,2018-01-03,2018-01-04
Crystal Palace,1658.75488281,2018-01-05,2018-01-06
Crystal Palace,1658.75488281,2018-01-07,2018-01-13
Crystal Palace,1666.33813477,2018-01-14,2018-01-20
Crystal Palace,1660.9387207,2018-01-21,2018-01-21
Crystal Palace,1660.9387207,2018-01-22,2018-01-28
Crystal Palace,1660.9387207,2018-01-29,2018-01-30
