Club,Elo,From,To
Huddersfield,1559.91516113,2018-09-02,2018-09-15
Huddersfield,1552.97851562,2018-09-16,2018-09-18
Huddersfield,1551.13964844,2018-09-19,2018-09-19
Huddersfield,1549.21435547,2018-09-20,2018-09-20
Huddersfield,1551.54077148,2018-09-21,2018-09-22
Huddersfield,1546.6809082,2018-09-23,2018-09-29
Huddersfield,1543.56433105,2018-09-30,2018-10-02
Huddersfield,1543.49511719,2018-10-03,2018-10-03
Huddersfield,1537.33789062,2018-10-04,2018-10-04
Huddersfield,1539.18774414,2018-10-05,2018-10-06
Huddersfield,1543.99169922,2018-10-07,2018-10-20
Huddersfield,1542.23657227,2018-10-21,2018-10-23
Huddersfield,1542.81506348,2018-10-24,2018-10-24
Huddersfield,1542.88085938,2018-10-25,2018-10-25
Huddersfield,1545.50097656,2018-10-26,2018-10-27
Huddersfield,1538.29882812,2018-10-28,2018-11-05
Huddersfield,1545.92333984,2018-11-06,2018-11-06
Huddersfield,1540.9576416,2018-11-07,2018-11-07
Huddersfield,1546.95007324,2018-11-08,2018-11-08
Huddersfield,1545.76171875,2018-11-09,2018-11-10
Huddersfield,1547.57714844,2018-11-11,2018-11-25
Huddersfield,1564.09191895,2018-11-26,2018-11-27
Huddersfield,1563.33215332,2018-11-28,2018-11-28
Huddersfield,1562.43554688,2018-11-29,2018-11-29
Huddersfield,1565.00915527,2018-11-30,2018-12-01
Huddersfield,1557.0267334,2018-12-02,2018-12-04
Huddersfield,1553.25805664,2018-12-05,2018-12-08
Huddersfield,1551.83752441,2018-12-09,2018-12-11
Huddersfield,1554.98327637,2018-12-12,2018-12-12
Huddersfield,1552.96459961,2018-12-13,2018-12-13
Huddersfield,1550.75561523,2018-12-14,2018-12-15
Huddersfield,1543.0769043,2018-12-16,2018-12-22
Huddersfield,1532.18811035,2018-12-23,2018-12-26
Huddersfield,1530.09484863,2018-12-27,2018-12-29
Huddersfield,1524.43859863,2018-12-30,2019-01-02
Huddersfield,1517.19494629,2019-01-03,2019-01-12
Huddersfield,1520.07299805,2019-01-13,2019-01-20
Huddersfield,1518.08154297,2019-01-21,2019-01-29
Huddersfield,1512.8840332,2019-01-30,2019-02-02
Huddersfield,1509.64794922,2019-02-03,2019-02-09
Huddersfield,1507.18518066,2019-02-10,2019-02-12
Huddersfield,1503.21496582,2019-02-13,2019-02-13
Huddersfield,1507.06994629,2019-02-14,2019-02-14
Huddersfield,1506.05224609,2019-02-15,2019-02-19
Huddersfield,1505.42028809,2019-02-20,2019-02-20
Huddersfield,1506.07397461,2019-02-21,2019-02-21
Huddersfield,1509.06274414,2019-02-22,2019-02-23
Huddersfield,1503.89086914,2019-02-24,2019-02-26
Huddersfield,1514.85913086,2019-02-27,2019-03-02
Huddersfield,1510.4395752,2019-03-03,2019-03-05
Huddersfield,1511.90234375,2019-03-06,2019-03-06
Huddersfield,1518.75695801,2019-03-07,2019-03-07
Huddersfield,1516.97070312,2019-03-08,2019-03-09
Huddersfield,1508.69812012,2019-03-10,2019-03-12
Huddersfield,1509.20458984,2019-03-13,2019-03-13
Huddersfield,1514.59521484,2019-03-14,2019-03-14
