Club,Elo,From,To
Liverpool,2084.23266602,2020-02-21,2020-02-24
Liverpool,2085.08764648,2020-02-25,2020-02-25
Liverpool,2082.18481445,2020-02-26,2020-02-26
Liverpool,2084.0324707,2020-02-27,2020-02-27
Liverpool,2082.44335938,2020-02-28,2020-02-29
Liverpool,2054.52685547,2020-03-01,2020-03-07
Liverpool,2055.33959961,2020-03-08,2020-03-10
Liverpool,2051.70996094,2020-03-11,2020-03-11
Liverpool,2022.10107422,2020-03-12,2020-03-12
Liverpool,2026.43139648,2020-03-13,2020-06-21
Liverpool,2020.39367676,2020-06-22,2020-06-24
Liverpool,2023.97290039,2020-06-25,2020-07-02
Liverpool,2007.7401123,2020-07-03,2020-07-05
Liverpool,2008.93481445,2020-07-06,2020-07-08
Liverpool,2011.77062988,2020-07-09,2020-07-11
Liverpool,2004.41625977,2020-07-12,2020-07-15
Liverpool,1992.51635742,2020-07-16,2020-07-22
Liverpool,1997.01611328,2020-07-23,2020-07-26
Liverpool,2000.66516113,2020-07-27,2020-08-05
Liverpool,1999.67541504,2020-08-06,2020-08-06
Liverpool,2002.05285645,2020-08-07,2020-08-07
Liverpool,2003.2878418,2020-08-08,2020-08-08
Liverpool,2002.9239502,2020-08-09,2020-08-10
Liverpool,2003.59033203,2020-08-11,2020-08-11
Liverpool,2001.27819824,2020-08-12,2020-08-15
Liverpool,1994.56091309,2020-08-16,2020-08-16
Liverpool,1991.63098145,2020-08-17,2020-09-12
Liverpool,1992.72607422,2020-09-13,2020-09-17
Liverpool,1993.09631348,2020-09-18,2020-09-20
Liverpool,1999.78613281,2020-09-21,2020-09-24
Liverpool,2000.12207031,2020-09-25,2020-09-28
Liverpool,2004.49035645,2020-09-29,2020-10-01
Liverpool,2005.29968262,2020-10-02,2020-10-04
Liverpool,1970.78283691,2020-10-05,2020-10-17
Liverpool,1965.90368652,2020-10-18,2020-10-20
Liverpool,1969.59265137,2020-10-21,2020-10-21
Liverpool,1976.64904785,2020-10-22,2020-10-22
Liverpool,1980.85180664,2020-10-23,2020-10-24
Liverpool,1982.56262207,2020-10-25,2020-10-27
Liverpool,1986.07373047,2020-10-28,2020-10-28
Liverpool,1993.37561035,2020-10-29,2020-10-29
Liverpool,1990.51208496,2020-10-30,2020-10-31
Liverpool,1992.72717285,2020-11-01,2020-11-03
Liverpool,2008.48999023,2020-11-04,2020-11-04
Liverpool,2005.36193848,2020-11-05,2020-11-05
Liverpool,2009.21520996,2020-11-06,2020-11-08
Liverpool,2009.19702148,2020-11-09,2020-11-22
Liverpool,2014.90563965,2020-11-23,2020-11-24
Liverpool,2016.95654297,2020-11-25,2020-11-25
Liverpool,1991.58642578,2020-11-26,2020-11-26
Liverpool,1993.03588867,2020-11-27,2020-11-28
Liverpool,1986.2923584,2020-11-29,2020-12-01
Liverpool,1988.5793457,2020-12-02,2020-12-02
Liverpool,1990.07836914,2020-12-03,2020-12-03
Liverpool,1985.58764648,2020-12-04,2020-12-06
Liverpool,1992.00830078,2020-12-07,2020-12-08
Liverpool,1987.44628906,2020-12-09,2020-12-09
Liverpool,1978.44946289,2020-12-10,2020-12-10
Liverpool,1980.26416016,2020-12-11,2020-12-13
Liverpool,1972.5045166,2020-12-14,2020-12-16
Liverpool,1977.1730957,2020-12-17,2020-12-19
Liverpool,1984.79907227,2020-12-20,2020-12-27
Liverpool,1976.17724609,2020-12-28,2020-12-30
Liverpool,1970.00476074,2020-12-31,2021-01-03
Liverpool,1970.00476074,2021-01-04,2021-01-04
Liverpool,1957.8581543,2021-01-05,2021-01-17
Liverpool,1954.84985352,2021-01-18,2021-01-21
