Club,Elo,From,To
Sheffield United,1562.51013184,2021-11-05,2021-11-06
Sheffield United,1550.64501953,2021-11-07,2021-11-20
Sheffield United,1548.53771973,2021-11-21,2021-11-23
Sheffield United,1561.78662109,2021-11-24,2021-11-24
Sheffield United,1564.33483887,2021-11-25,2021-11-25
Sheffield United,1560.69482422,2021-11-26,2021-11-28
Sheffield United,1566.85046387,2021-11-29,2021-12-04
Sheffield United,1574.16833496,2021-12-05,2021-12-07
Sheffield United,1571.82788086,2021-12-08,2021-12-08
Sheffield United,1567.93310547,2021-12-09,2021-12-09
Sheffield United,1561.77746582,2021-12-10,2021-12-20
Sheffield United,1573.38989258,2021-12-21,2022-01-15
Sheffield United,1559.51574707,2022-01-16,2022-01-18
Sheffield United,1558.9543457,2022-01-19,2022-01-22
Sheffield United,1567.45959473,2022-01-23,2022-01-29
Sheffield United,1573.61279297,2022-01-30,2022-02-04
Sheffield United,1579.16345215,2022-02-05,2022-02-09
Sheffield United,1588.3203125,2022-02-10,2022-02-12
Sheffield United,1587.30505371,2022-02-13,2022-02-15
Sheffield United,1583.21484375,2022-02-16,2022-02-16
Sheffield United,1585.25048828,2022-02-17,2022-02-17
Sheffield United,1585.68225098,2022-02-18,2022-02-19
Sheffield United,1595.77270508,2022-02-20,2022-02-22
Sheffield United,1596.80419922,2022-02-23,2022-02-23
Sheffield United,1603.04150391,2022-02-24,2022-02-24
Sheffield United,1603.38598633,2022-02-25,2022-02-25
Sheffield United,1603.38598633,2022-02-26,2022-02-26
Sheffield United,1594.12524414,2022-02-27,2022-03-04
Sheffield United,1591.69848633,2022-03-05,2022-03-08
Sheffield United,1601.00512695,2022-03-09,2022-03-09
Sheffield United,1601.28979492,2022-03-10,2022-03-10
Sheffield United,1602.18835449,2022-03-11,2022-03-12
Sheffield United,1584.22241211,2022-03-13,2022-03-15
